brand,year_month,avg_rating,verified_ratio,positive_ratio,avg_helpful,review_count,norm_rating,norm_helpful,monthly_brs
ASICS,2018-01-01,4.282608695652174,0.9782608695652174,0.8695652173913043,0.782608695652174,46,0.8206521739130435,0.0782608695652174,68.66847826086956
ASICS,2018-02-01,4.433333333333334,1.0,0.8666666666666667,1.1333333333333333,30,0.8583333333333334,0.11333333333333333,70.95833333333333
ASICS,2018-03-01,4.114285714285714,1.0,0.7428571428571429,0.8,35,0.7785714285714285,0.08,65.03571428571429
ASICS,2018-04-01,4.260869565217392,0.9347826086956522,0.717391304347826,0.32608695652173914,46,0.8152173913043479,0.03260869565217391,62.5
ASICS,2018-05-01,4.133333333333334,1.0,0.8,0.7333333333333333,30,0.7833333333333334,0.07333333333333333,66.41666666666667
ASICS,2018-06-01,4.809523809523809,1.0,0.9523809523809523,0.6190476190476191,21,0.9523809523809523,0.06190476190476191,74.16666666666667
ASICS,2018-07-01,4.205882352941177,0.9117647058823529,0.7941176470588235,0.11764705882352941,34,0.8014705882352942,0.011764705882352941,62.97794117647059
ASICS,2018-08-01,4.409090909090909,0.9545454545454546,0.8181818181818182,0.5681818181818182,44,0.8522727272727273,0.05681818181818182,67.04545454545455
ASICS,2018-09-01,4.517241379310345,1.0,0.9310344827586207,0.10344827586206896,29,0.8793103448275863,0.010344827586206896,70.51724137931035
ASICS,2018-10-01,4.7407407407407405,1.0,0.8148148148148148,0.5555555555555556,27,0.9351851851851851,0.05555555555555556,70.13888888888889
ASICS,2018-11-01,4.72,1.0,0.88,0.28,25,0.9299999999999999,0.028000000000000004,70.95
ASICS,2018-12-01,4.511627906976744,1.0,0.813953488372093,0.2558139534883721,43,0.877906976744186,0.02558139534883721,67.93604651162791
ASICS,2019-01-01,4.325,0.95,0.85,2.25,40,0.83125,0.225,71.40625
ASICS,2019-02-01,4.625,0.9166666666666666,0.875,1.0833333333333333,24,0.90625,0.10833333333333332,70.15625
ASICS,2019-03-01,4.583333333333333,0.9722222222222222,0.8055555555555556,2.1944444444444446,36,0.8958333333333333,0.21944444444444447,72.32638888888889
ASICS,2019-04-01,4.589743589743589,0.9487179487179487,0.8461538461538461,0.23076923076923078,39,0.8974358974358974,0.023076923076923078,67.88461538461537
ASICS,2019-05-01,4.6,1.0,0.92,0.04,25,0.8999999999999999,0.004,70.6
ASICS,2019-06-01,4.333333333333333,1.0,0.6923076923076923,5.641025641025641,39,0.8333333333333333,0.5641025641025641,77.24358974358974
ASICS,2019-07-01,4.480769230769231,0.9807692307692307,0.8653846153846154,2.076923076923077,52,0.8701923076923077,0.2076923076923077,73.10096153846153
ASICS,2019-08-01,4.42,0.98,0.86,0.2,50,0.855,0.02,67.875
ASICS,2019-09-01,4.375,1.0,0.85,0.675,40,0.84375,0.0675,69.03125
ASICS,2019-10-01,4.566666666666666,1.0,0.9333333333333333,0.2,30,0.8916666666666666,0.02,71.125
ASICS,2019-11-01,4.388888888888889,1.0,0.7777777777777778,2.75,36,0.8472222222222223,0.275,72.5
ASICS,2019-12-01,4.754098360655738,0.9836065573770492,0.8360655737704918,0.03278688524590164,61,0.9385245901639345,0.003278688524590164,69.03688524590163
ASICS,2020-01-01,4.4363636363636365,0.9818181818181818,0.8181818181818182,0.6181818181818182,55,0.8590909090909091,0.061818181818181814,68.02272727272728
ASICS,2020-02-01,4.365853658536586,0.9512195121951219,0.8292682926829268,0.4634146341463415,41,0.8414634146341464,0.046341463414634146,66.70731707317074
ASICS,2020-03-01,4.3428571428571425,1.0,0.8571428571428571,0.42857142857142855,35,0.8357142857142856,0.04285714285714286,68.39285714285714
ASICS,2020-04-01,4.260869565217392,1.0,0.8260869565217391,0.6086956521739131,23,0.8152173913043479,0.06086956521739131,67.55434782608695
ASICS,2020-05-01,4.75,1.0,0.7857142857142857,1.1071428571428572,28,0.9375,0.11071428571428572,70.84821428571428
ASICS,2020-06-01,4.352941176470588,1.0,0.8529411764705882,0.5588235294117647,34,0.838235294117647,0.05588235294117647,68.67647058823529
ASICS,2020-07-01,4.549019607843137,0.9803921568627451,0.8823529411764706,0.09803921568627451,51,0.8872549019607843,0.00980392156862745,68.99509803921569
ASICS,2020-08-01,4.133333333333334,0.9777777777777777,0.7555555555555555,0.2,45,0.7833333333333334,0.02,63.416666666666664
ASICS,2020-09-01,4.3,1.0,0.8333333333333334,0.7333333333333333,30,0.825,0.07333333333333333,68.29166666666666
ASICS,2020-10-01,4.5,1.0,0.8,0.0,20,0.875,0.0,66.875
ASICS,2020-11-01,4.25,0.9583333333333334,0.875,0.041666666666666664,24,0.8125,0.004166666666666667,66.25000000000001
ASICS,2020-12-01,4.444444444444445,0.9722222222222222,0.7777777777777778,0.16666666666666666,36,0.8611111111111112,0.016666666666666666,65.69444444444444
ASICS,2021-01-01,4.444444444444445,0.9722222222222222,0.7777777777777778,0.16666666666666666,36,0.8611111111111112,0.016666666666666666,65.69444444444444
ASICS,2021-02-01,4.3076923076923075,0.9615384615384616,0.7692307692307693,0.0,26,0.8269230769230769,0.0,63.942307692307686
ASICS,2021-03-01,4.647058823529412,1.0,0.9019607843137255,0.2549019607843137,51,0.911764705882353,0.025490196078431372,70.98039215686275
ASICS,2021-04-01,4.28,0.98,0.84,0.1,50,0.8200000000000001,0.01,66.25
ASICS,2021-05-01,4.604651162790698,1.0,0.8837209302325582,0.13953488372093023,43,0.9011627906976745,0.013953488372093023,69.97093023255813
ASICS,2021-06-01,4.2926829268292686,0.975609756097561,0.8292682926829268,0.17073170731707318,41,0.8231707317073171,0.01707317073170732,66.1280487804878
ASICS,2021-07-01,4.444444444444445,0.9722222222222222,0.9166666666666666,1.1111111111111112,36,0.8611111111111112,0.11111111111111112,71.52777777777779
ASICS,2021-08-01,4.318181818181818,1.0,0.7045454545454546,0.9318181818181818,44,0.8295454545454546,0.09318181818181817,65.68181818181819
ASICS,2021-09-01,4.333333333333333,0.9666666666666667,0.7666666666666667,0.7333333333333333,30,0.8333333333333333,0.07333333333333333,65.99999999999999
ASICS,2021-10-01,4.142857142857143,0.9714285714285714,0.7714285714285715,0.7428571428571429,35,0.7857142857142858,0.07428571428571429,65.07142857142857
ASICS,2021-11-01,4.0344827586206895,0.9310344827586207,0.7241379310344828,0.13793103448275862,29,0.7586206896551724,0.013793103448275862,60.689655172413794
ASICS,2021-12-01,4.52,0.96,0.76,0.04,25,0.8799999999999999,0.004,65.1
ASICS,2022-01-01,4.125,1.0,0.75,0.8333333333333334,24,0.78125,0.08333333333333334,65.36458333333334
ASICS,2022-02-01,4.142857142857143,1.0,0.8571428571428571,2.5714285714285716,35,0.7857142857142858,0.2571428571428572,72.5
ASICS,2022-03-01,4.346153846153846,1.0,0.7692307692307693,0.15384615384615385,26,0.8365384615384615,0.015384615384615385,65.52884615384616
ASICS,2022-04-01,4.65,1.0,0.75,0.35,20,0.9125000000000001,0.034999999999999996,67.4375
ASICS,2022-05-01,4.027777777777778,1.0,0.75,0.4722222222222222,36,0.7569444444444444,0.04722222222222222,63.854166666666664
ASICS,2022-06-01,3.5172413793103448,0.9310344827586207,0.6551724137931034,0.8275862068965517,29,0.6293103448275862,0.08275862068965517,57.45689655172414
ASICS,2022-07-01,4.428571428571429,0.9428571428571428,0.8571428571428571,0.5428571428571428,35,0.8571428571428572,0.054285714285714284,67.78571428571428
ASICS,2022-08-01,4.215686274509804,0.9803921568627451,0.9215686274509803,0.39215686274509803,51,0.803921568627451,0.0392156862745098,68.62745098039214
ASICS,2022-09-01,4.666666666666667,1.0,0.8518518518518519,0.5555555555555556,27,0.9166666666666667,0.05555555555555556,70.60185185185185
ASICS,2022-10-01,4.214285714285714,1.0,0.75,0.6071428571428571,28,0.8035714285714286,0.06071428571428571,65.35714285714286
ASICS,2022-11-01,4.269230769230769,0.9615384615384616,0.7307692307692307,0.7692307692307693,26,0.8173076923076923,0.07692307692307693,64.66346153846155
ASICS,2022-12-01,4.25,1.0,0.6785714285714286,0.5,28,0.8125,0.05,63.526785714285715
ASICS,2023-01-01,4.56,1.0,0.76,0.28,25,0.8899999999999999,0.028000000000000004,66.95
ASICS,2023-02-01,4.090909090909091,0.9090909090909091,0.7575757575757576,0.18181818181818182,33,0.7727272727272727,0.01818181818181818,61.43939393939394
ASICS,2023-03-01,4.0,1.0,0.7692307692307693,0.46153846153846156,13,0.75,0.046153846153846156,64.13461538461537
Amazon Essentials,2012-12-01,5.0,1.0,1.0,2.0,1,1.0,0.2,80.0
Amazon Essentials,2013-02-01,5.0,1.0,1.0,0.0,1,1.0,0.0,75.0
Amazon Essentials,2013-04-01,5.0,1.0,1.0,0.5,2,1.0,0.05,76.25
Amazon Essentials,2013-11-01,5.0,1.0,1.0,1.0,1,1.0,0.1,77.5
Amazon Essentials,2014-09-01,1.0,1.0,0.0,4.0,1,0.0,0.4,35.0
Amazon Essentials,2014-12-01,4.0,1.0,1.0,0.4,5,0.75,0.04,69.75
Amazon Essentials,2015-01-01,5.0,1.0,1.0,1.0,1,1.0,0.1,77.5
Amazon Essentials,2015-02-01,5.0,1.0,1.0,0.0,1,1.0,0.0,75.0
Amazon Essentials,2015-04-01,3.5,1.0,0.5,0.5,2,0.625,0.05,54.37499999999999
Amazon Essentials,2015-05-01,4.0,1.0,1.0,5.0,2,0.75,0.5,81.25
Amazon Essentials,2015-06-01,4.5,1.0,1.0,0.5,2,0.875,0.05,73.125
Amazon Essentials,2015-07-01,5.0,1.0,1.0,1.0,1,1.0,0.1,77.5
Amazon Essentials,2015-10-01,4.0,1.0,1.0,0.0,1,0.75,0.0,68.75
Amazon Essentials,2015-11-01,5.0,1.0,1.0,1.0,1,1.0,0.1,77.5
Amazon Essentials,2015-12-01,2.0,1.0,1.0,1.0,1,0.25,0.1,58.75
Amazon Essentials,2016-01-01,4.75,1.0,1.0,0.25,4,0.9375,0.025,74.0625
Amazon Essentials,2016-03-01,4.0,1.0,1.0,0.0,1,0.75,0.0,68.75
Amazon Essentials,2016-04-01,4.0,1.0,0.5,0.5,2,0.75,0.05,57.49999999999999
Amazon Essentials,2016-06-01,5.0,1.0,0.0,0.0,1,1.0,0.0,50.0
Amazon Essentials,2016-07-01,5.0,0.0,1.0,0.0,1,1.0,0.0,50.0
Amazon Essentials,2016-08-01,4.333333333333333,1.0,1.0,0.6666666666666666,3,0.8333333333333333,0.06666666666666667,72.5
Amazon Essentials,2016-09-01,5.0,1.0,1.0,0.0,1,1.0,0.0,75.0
Amazon Essentials,2016-10-01,3.0,1.0,0.0,0.0,1,0.5,0.0,37.5
Amazon Essentials,2016-11-01,4.0,0.4,1.0,125.6,5,0.75,1.0,78.75
Amazon Essentials,2016-12-01,4.4,0.8,1.0,0.0,5,0.8500000000000001,0.0,66.25000000000001
Amazon Essentials,2017-01-01,4.125,0.125,1.0,1.625,8,0.78125,0.1625,51.71875
Amazon Essentials,2017-02-01,3.909090909090909,0.7272727272727273,0.8181818181818182,1.8181818181818181,11,0.7272727272727273,0.18181818181818182,61.36363636363637
Amazon Essentials,2017-03-01,4.411764705882353,0.9411764705882353,0.8235294117647058,61.76470588235294,17,0.8529411764705883,1.0,90.44117647058823
Amazon Essentials,2017-04-01,4.3,1.0,0.8,0.4,10,0.825,0.04,66.625
Amazon Essentials,2017-05-01,4.777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,0.9444444444444444,0.08888888888888888,70.27777777777779
Amazon Essentials,2017-06-01,4.666666666666667,1.0,1.0,0.3333333333333333,6,0.9166666666666667,0.03333333333333333,73.75
Amazon Essentials,2017-07-01,4.277777777777778,0.3888888888888889,0.9444444444444444,1.5555555555555556,18,0.8194444444444444,0.15555555555555556,57.70833333333333
Amazon Essentials,2017-08-01,4.366666666666666,0.6333333333333333,0.9666666666666667,5.4,30,0.8416666666666666,0.54,74.54166666666666
Amazon Essentials,2017-09-01,4.642857142857143,0.7857142857142857,0.8571428571428571,0.5714285714285714,14,0.9107142857142858,0.05714285714285714,65.26785714285714
Amazon Essentials,2017-10-01,4.0,0.6111111111111112,0.8333333333333334,2.611111111111111,18,0.75,0.2611111111111111,61.38888888888889
Amazon Essentials,2017-11-01,4.305555555555555,0.5833333333333334,0.8611111111111112,5.805555555555555,36,0.8263888888888888,0.5805555555555555,71.28472222222221
Amazon Essentials,2017-12-01,4.333333333333333,0.5166666666666667,0.8833333333333333,2.7333333333333334,60,0.8333333333333333,0.2733333333333333,62.66666666666667
Amazon Essentials,2018-01-01,4.40625,0.546875,0.921875,3.046875,64,0.8515625,0.3046875,65.625
Amazon Essentials,2018-02-01,4.297297297297297,0.8378378378378378,0.8648648648648649,2.2972972972972974,37,0.8243243243243243,0.22972972972972974,68.91891891891892
Amazon Essentials,2018-03-01,4.036363636363636,0.9272727272727272,0.8727272727272727,4.163636363636364,55,0.759090909090909,0.4163636363636364,74.38636363636364
Amazon Essentials,2018-04-01,4.2,0.72,0.9,9.56,50,0.8,0.9560000000000001,84.39999999999999
Amazon Essentials,2018-05-01,4.394736842105263,0.618421052631579,0.868421052631579,4.078947368421052,76,0.8486842105263157,0.4078947368421052,68.58552631578947
Amazon Essentials,2018-06-01,4.368421052631579,0.7368421052631579,0.9473684210526315,49.973684210526315,38,0.8421052631578947,1.0,88.1578947368421
Amazon Essentials,2018-07-01,4.142857142857143,0.7285714285714285,0.8285714285714286,15.871428571428572,70,0.7857142857142858,1.0,83.57142857142857
Amazon Essentials,2018-08-01,4.4576271186440675,0.711864406779661,0.8813559322033898,1.0932203389830508,118,0.8644067796610169,0.10932203389830508,64.17372881355932
Amazon Essentials,2018-09-01,4.402439024390244,0.6585365853658537,0.8902439024390244,2.9878048780487805,82,0.850609756097561,0.29878048780487804,67.45426829268293
Amazon Essentials,2018-10-01,4.555555555555555,0.5694444444444444,0.9305555555555556,0.9930555555555556,144,0.8888888888888888,0.09930555555555556,62.20486111111111
Amazon Essentials,2018-11-01,4.366120218579235,0.5191256830601093,0.9016393442622951,9.224043715846994,183,0.8415300546448088,0.9224043715846995,79.61748633879782
Amazon Essentials,2018-12-01,4.504587155963303,0.6605504587155964,0.9357798165137615,5.8807339449541285,218,0.8761467889908257,0.5880733944954128,76.5137614678899
Amazon Essentials,2019-01-01,4.334782608695652,0.7565217391304347,0.8826086956521739,5.904347826086957,230,0.833695652173913,0.5904347826086956,76.58152173913044
Amazon Essentials,2019-02-01,4.36318407960199,0.5970149253731343,0.9104477611940298,7.268656716417911,201,0.8407960199004976,0.7268656716417911,76.87810945273633
Amazon Essentials,2019-03-01,4.428571428571429,0.5793650793650794,0.8968253968253969,4.253968253968254,252,0.8571428571428572,0.4253968253968254,68.96825396825396
Amazon Essentials,2019-04-01,4.492753623188406,0.5652173913043478,0.8985507246376812,4.381642512077295,207,0.8731884057971016,0.43816425120772945,69.3780193236715
Amazon Essentials,2019-05-01,4.5062240663900415,0.5145228215767634,0.9336099585062241,4.406639004149378,241,0.8765560165975104,0.4406639004149378,69.13381742738589
Amazon Essentials,2019-06-01,4.43298969072165,0.5807560137457045,0.9106529209621993,1.0790378006872852,291,0.8582474226804124,0.10790378006872851,61.43900343642612
Amazon Essentials,2019-07-01,4.3686868686868685,0.5984848484848485,0.8939393939393939,1.4166666666666667,396,0.8421717171717171,0.14166666666666666,61.90656565656566
Amazon Essentials,2019-08-01,4.421768707482993,0.5952380952380952,0.8707482993197279,0.7142857142857143,294,0.8554421768707483,0.07142857142857142,59.821428571428584
Amazon Essentials,2019-09-01,4.425324675324675,0.538961038961039,0.8766233766233766,2.1915584415584415,308,0.8563311688311688,0.21915584415584416,62.27678571428571
Amazon Essentials,2019-10-01,4.432960893854749,0.5363128491620112,0.9050279329608939,1.3770949720670391,358,0.8582402234636872,0.13770949720670392,60.93226256983241
Amazon Essentials,2019-11-01,4.42042042042042,0.7057057057057057,0.9039039039039038,0.8618618618618619,333,0.8551051051051051,0.08618618618618619,63.77252252252252
Amazon Essentials,2019-12-01,4.481236203090508,0.8520971302428256,0.8830022075055187,0.6136865342163356,453,0.870309050772627,0.06136865342163356,66.66942604856513
Amazon Essentials,2020-01-01,4.453586497890296,0.8059071729957806,0.8670886075949367,1.8122362869198312,474,0.8633966244725739,0.1812236286919831,67.94040084388186
Amazon Essentials,2020-02-01,4.4174174174174174,0.7687687687687688,0.8678678678678678,0.8558558558558559,333,0.8543543543543544,0.08558558558558559,64.41441441441441
Amazon Essentials,2020-03-01,4.54228855721393,0.746268656716418,0.9054726368159204,4.263681592039801,201,0.8855721393034826,0.42636815920398013,74.09203980099504
Amazon Essentials,2020-04-01,4.423611111111111,0.6736111111111112,0.8958333333333334,6.9375,144,0.8559027777777777,0.69375,77.97743055555556
Amazon Essentials,2020-05-01,4.349137931034483,0.7456896551724138,0.8663793103448276,2.4525862068965516,232,0.8372844827586208,0.24525862068965515,67.36530172413792
Amazon Essentials,2020-06-01,4.297297297297297,0.6655405405405406,0.875,1.0202702702702702,296,0.8243243243243243,0.10202702702702701,61.6722972972973
Amazon Essentials,2020-07-01,4.349794238683128,0.8065843621399177,0.8765432098765432,1.1893004115226338,243,0.8374485596707819,0.11893004115226338,65.98765432098766
Amazon Essentials,2020-08-01,4.300970873786408,0.8252427184466019,0.8689320388349514,1.0970873786407767,206,0.825242718446602,0.10970873786407767,65.72815533980582
Amazon Essentials,2020-09-01,4.522123893805309,0.584070796460177,0.8982300884955752,2.411504424778761,226,0.8805309734513274,0.2411504424778761,65.09955752212389
Amazon Essentials,2020-10-01,4.317460317460317,0.6746031746031746,0.8650793650793651,0.873015873015873,252,0.8293650793650793,0.0873015873015873,61.408730158730165
Amazon Essentials,2020-11-01,4.416666666666667,0.7916666666666666,0.8988095238095238,0.875,168,0.8541666666666667,0.0875,65.80357142857143
Amazon Essentials,2020-12-01,4.386934673366834,0.8844221105527639,0.8341708542713567,1.2060301507537687,199,0.8467336683417086,0.12060301507537688,67.14824120603015
Amazon Essentials,2021-01-01,4.502369668246446,0.9052132701421801,0.9004739336492891,0.7630331753554502,211,0.8755924170616114,0.07630331753554502,68.93957345971565
Amazon Essentials,2021-02-01,4.419689119170984,0.9015544041450777,0.8808290155440415,1.0362694300518134,193,0.854922279792746,0.10362694300518134,68.52331606217616
Amazon Essentials,2021-03-01,4.171171171171171,0.9279279279279279,0.8288288288288288,0.36036036036036034,222,0.7927927927927927,0.036036036036036036,64.63963963963964
Amazon Essentials,2021-04-01,4.367875647668394,0.8860103626943006,0.7875647668393783,0.6010362694300518,193,0.8419689119170986,0.06010362694300518,64.39119170984456
Amazon Essentials,2021-05-01,4.159509202453988,0.8834355828220859,0.8098159509202454,0.6687116564417178,163,0.7898773006134969,0.06687116564417178,63.74999999999999
Amazon Essentials,2021-06-01,4.255,0.86,0.855,0.63,200,0.81375,0.063,64.79375
Amazon Essentials,2021-07-01,4.22093023255814,0.8837209302325582,0.7732558139534884,0.37790697674418605,172,0.805232558139535,0.0377906976744186,62.5
Amazon Essentials,2021-08-01,4.204545454545454,0.8787878787878788,0.8560606060606061,0.6893939393939394,132,0.8011363636363635,0.06893939393939394,65.12310606060605
